"Level";"Country";"State";"Place";"void";"Longitude";"Latitude";"ZoomLevel";"Icon"
2;Australia;Queensland;Cluden;;146.8333333;-19.3166667;6;
2;Australia;Queensland;Clumber;;152.4666667;-28.0666667;6;
2;Australia;Queensland;Coalbank;;151.85;-27.1166667;6;
2;Australia;Queensland;Coalstoun Lakes;;151.8833333;-25.6166667;6;
2;Australia;Queensland;Cobba-da-mana;;151.2333333;-28.4166667;6;
2;Australia;Queensland;Coen;;143.2;-13.9333333;6;
2;Australia;Queensland;Coleyville;;152.9;-27.8166667;6;
2;Australia;Queensland;Colinton;;152.3166667;-26.9333333;6;
2;Australia;Queensland;College Green;;151.8333333;-27.9666667;6;
2;Australia;Queensland;Collinsville;;147.85;-20.55;6;
2;Australia;Queensland;Colosseum;;151.6166667;-24.4;6;
2;Australia;Queensland;Colston Park;;149.0833333;-21.5666667;6;
2;Australia;Queensland;Columboola;;150.3333333;-26.6833333;6;
2;Australia;Queensland;Comet;;148.55;-23.6;6;
2;Australia;Queensland;Condamine;;150.1333333;-26.9333333;6;
2;Australia;Queensland;Coningsby;;149.0666667;-21.1;6;
2;Australia;Queensland;Conondale;;152.7166667;-26.7333333;6;
2;Australia;Queensland;Conway;;148.7;-20.4166667;6;
2;Australia;Queensland;Cooktown;;145.25;-15.4666667;6;
2;Australia;Queensland;Coolabunia;;151.9;-26.6;6;
2;Australia;Queensland;Cooladdi;;145.4666667;-26.6333333;6;
2;Australia;Queensland;Coolana;;152.55;-27.5333333;6;
2;Australia;Queensland;Coolangatta;;153.5333333;-28.1666667;6;
2;Australia;Queensland;Coolbie;;146.2666667;-18.9166667;6;
2;Australia;Queensland;Coolcorra;;150.65;-23.35;6;
