"Level";"Country";"State";"Place";"void";"Longitude";"Latitude";"ZoomLevel";"Icon"
2;Australia;Western Australia;Gibson;;121.8;-33.65;6;
2;Australia;Western Australia;Gilgai;;119.9333333;-31.25;6;
2;Australia;Western Australia;Gilgering;;116.8;-32.0166667;6;
2;Australia;Western Australia;Gillingarra;;116.05;-30.9333333;6;
2;Australia;Western Australia;Gingin;;115.9;-31.35;6;
2;Australia;Western Australia;Gladstone;;114.25;-25.9333333;6;
2;Australia;Western Australia;Glenlynn;;116.15;-34;6;
2;Australia;Western Australia;Gnarming;;118.2;-32.6166667;6;
2;Australia;Western Australia;Gnowangerup;;117.9833333;-33.9333333;6;
2;Australia;Western Australia;Gnows Nest;;116.8666667;-28.5666667;6;
2;Australia;Western Australia;Goldsworthy;;119.5333333;-20.35;6;
2;Australia;Western Australia;Goodia;;121.6833333;-32.4;6;
2;Australia;Western Australia;Goomalling;;116.8166667;-31.3166667;6;
2;Australia;Western Australia;Goomarin;;118.4;-31.2333333;6;
2;Australia;Western Australia;Goongarrie;;121.15;-30.05;6;
2;Australia;Western Australia;Gooseberry Hill;;116.05;-31.95;6;
2;Australia;Western Australia;Gorge Rock;;117.9333333;-32.45;6;
2;Australia;Western Australia;Gosnells;;116;-32.0833333;6;
2;Australia;Western Australia;Graball;;118.5666667;-32.0333333;6;
2;Australia;Western Australia;Gramphorne;;118.55;-31.8333333;6;
2;Australia;Western Australia;Grants Patch;;121.1166667;-30.45;6;
2;Australia;Western Australia;Grasmere;;117.7555556;-35.0180556;6;
2;Australia;Western Australia;Grass Patch;;121.7166667;-33.2333333;6;
2;Australia;Western Australia;Grass Valley;;116.8;-31.65;6;
2;Australia;Western Australia;Grassmere;;117.7555556;-35.0180556;6;
2;Australia;Western Australia;Green Head;;114.9672222;-30.0716667;6;
2;Australia;Western Australia;Greenbushes;;116.05;-33.85;6;
2;Australia;Western Australia;Greenhills;;116.9666667;-31.9333333;6;
2;Australia;Western Australia;Greenmount;;116.05;-31.9;6;
2;Australia;Western Australia;Greenough;;114.7333333;-28.95;6;
2;Australia;Western Australia;Greylands;;115.7791667;-31.9736111;6;
2;Australia;Western Australia;Gudarra;;121.3333333;-30.4833333;6;
2;Australia;Western Australia;Guilderton;;115.5013889;-31.35;6;
2;Australia;Western Australia;Guildford;;115.9666667;-31.9;6;
2;Australia;Western Australia;Gunyidi;;116.0666667;-30.1333333;6;
2;Australia;Western Australia;Gutha;;115.9333333;-28.9833333;6;
2;Australia;Western Australia;Gwambygine;;116.8;-31.9833333;6;
2;Australia;Western Australia;Haig;;126.0833333;-31.0166667;6;
2;Australia;Western Australia;Hakea;;116.2833333;-32.9333333;6;
2;Australia;Western Australia;Halls Creek;;127.7666667;-18.2666667;6;
2;Australia;Western Australia;Hamel;;115.9166667;-32.8833333;6;
2;Australia;Western Australia;Hamelin Bay;;115.0166667;-34.225;6;
2;Australia;Western Australia;Hamersley;;116.7166667;-31.7666667;6;
2;Australia;Western Australia;Harewood;;117.25;-34.9166667;6;
2;Australia;Western Australia;Harrismith;;117.8666667;-32.9333333;6;
2;Australia;Western Australia;Harvey;;115.9;-33.0833333;6;
